inquiry_seed_count,inquiry_seed_prop,inquiry_seed_log,inquiry_narrow_count,inquiry_narrow_prop,inquiry_narrow_log,inquiry_full_count,inquiry_full_prop,inquiry_full_log,inquiry_full_nohands_count,inquiry_full_nohands_prop,inquiry_full_nohands_log,traditional_prop,progressive_prop,numwords,numpages,reading1314,math1314,reading1415,math1415,reading1516,math1516,reading1617,math1617,pocschool,pocschoolcount,povertyschool,povertyschoolcount,pocsd,povertysd,childpovertysd,students,age,state,cmo,cmoname,titlei,urban,primary,middle,high,otherlevel,level,expulsions,suspensions,incidents,lawreferrals,lepcount,disabledcount,approgram,teachersccd,teacherscrdc,certcount,certrate,geodistrict,numpdfs,ncessch,ethnicisolated99,ethnicisolated95,ethnicisolated90,ethnicisolated80,ethnicisolated70,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity,readlevel13,mathlevel13,readall13,mathall13,readlevel14,mathlevel14,readall14,mathall14,readlevel15,mathlevel15,readall15,mathall15,readingscore,mathscore,readpct,mathpct,read5,math5,read10,math10,read20,math20,read50,math50,cmonum,statenum,pctpdfs,teachers,lnage,lnstudents,lnteachers
0,0,0,0,0,0,13,.00065739569,.26678234,4,.00020218358,.16269062,.00020214271,.00025272949,19788,86,44,,30,31,26,27,28,24,75,576,99.088539,761,.1442,.093999997,.18964568,768,3,FL,0,Charter Schools USA,1,0,1,0,0,0,Primary,0,225,0,0,139,103,,47,38,21,.55263156,1201230,0,120123008145,1,1,1,1,1,27.870001,475.6983,7.5100002,12.2,.031498015,65,8,1,,.44,,1,1,.30000001,.31,1,1,.25999999,.27000001,26,27,26,27,,,,,,,,,Charter Schools USA,FL,0,47,1.0986123,6.6437898,3.8501475
0,0,0,1,.000087168759,.074151911,3,.00026152909,.14830521,2,.00017433752,.117528,.00043591979,.00061023451,11473,27,,,21-39,LE20,20-29,11-19,30-39,40-49,89.91597,107,80.672272,96,.1442,.093999997,.18964568,119,2,FL,0,None,1,0,1,0,0,0,Primary,0,7,0,0,40,,,1,1,1,1,1201230,0,120123008256,1,1,1,1,1,27.870001,475.6983,7.5100002,12.2,.031498015,65,8,,,,,20,20,.30000001,.1,10,10,.25,.15000001,20-29,11-19,,,,,25,15,,,,,None,FL,0,1,.69314718,4.7791233,0
0,0,0,0,0,0,1,.00086880976,.098341256,0,0,0,.00086805556,.00086880976,1152,14,40-49,,40-49,30-39,50-59,50-59,50-59,50-59,17.105263,13,61.842106,47,.070600003,.1671,.27368146,76,12,FL,0,None,1,0,1,0,0,0,Primary,0,4,0,0,0,,,7,0,0,,102310,0,120126004112,1,1,1,1,1,10.57,35.480259,7.9699998,1.9,.031498015,65,8,10,,.44999999,,10,10,.44999999,.34999999,10,10,.55000001,.55000001,50-59,50-59,,,,,55,55,,,,,None,FL,0,7,2.4849067,4.3307333,1.9459101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,3,60-64,,55-59,65-69,60-64,70-74,60-64,60-64,53.809525,113,66.190475,139,.070600003,.1671,.27368146,210,15,FL,0,None,1,0,1,0,0,0,Primary,0,8,0,0,7,37,,13,0,0,,102310,0,120126004387,1,1,1,1,1,10.57,35.480259,7.9699998,1.9,.06666667,16,2,5,,.62,,5,5,.56999999,.67000002,5,5,.62,.72000003,60-64,70-74,,,62,72,,,,,,,None,FL,0,13,2.7080503,5.3471074,2.5649493
0,0,0,0,0,0,1,.0059523811,.13527557,1,.0059523811,.13527557,0,0,169,1,40-44,,25-29,15-19,20-24,10-14,25-29,10-14,48.979591,48,73.469391,72,.070600003,.1671,.27368146,98,7,FL,0,None,1,1,0,0,1,0,High,0,6,0,2,4,,Yes,10,0,0,,102310,0,120126007489,1,1,1,1,1,10.57,35.480259,7.9699998,1.9,.06666667,16,2,5,,.41999999,,5,5,.27000001,.17,5,5,.22,.12,20-24,10-14,,,22,12,,,,,,,None,FL,0,10,1.9459101,4.5849676,2.3025851
0,0,0,0,0,0,2,.0013422819,.1503603,1,.00067069079,.09485808,0,.0020147751,1492,8,,,35-39,45-49,35-39,30-34,30-34,20-24,42.741936,53,76.6129,95,.070600003,.1671,.27368146,124,1,FL,0,None,0,1,0,1,0,0,Middle,0,2,0,0,4,22,No,6,0,0,,102310,0,120126008427,1,1,1,1,1,10.57,35.480259,7.9699998,1.9,.021052632,98,2,,,,,5,5,.37,.44,5,5,.37,.31999999,35-39,30-34,,,37,32,,,,,,,None,FL,0,6,0,4.8202815,1.7917595
0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,1,,,,,,,,,43.75,14,0,0,.1292,.073100001,.15732323,32,11,FL,0,None,0,0,1,0,0,0,Primary,0,0,0,0,0,27,,6,0,0,,1201290,0,120129004043,1,1,1,1,1,31.540001,282.6167,8.4300003,10.13,.075498573,82,12,,,,,,,,,,,,,,,,,,,,,,,,,None,FL,0,6,2.3978953,3.4657359,1.7917595
2,.000146789,.11540455,5,.00036705329,.18822107,12,.00088125136,.26945364,11,.00080775446,.26104298,.00073389109,.00066093856,13626,72,90-94,,GE95,70-74,90-94,55-59,80-89,65-69,20.883533,52,20.481928,51,.1292,.073100001,.15732323,249,11,FL,0,None,0,0,0,0,1,0,High,0,0,0,0,0,25,No,9,0,0,,1201290,0,120129004044,1,1,1,1,1,31.540001,282.6167,8.4300003,10.13,.075498573,82,12,5,,.92000002,,5,5,.97000003,.72000003,5,5,.92000002,.56999999,90-94,55-59,,,92,57,,,,,,,None,FL,0,9,2.3978953,5.5174527,2.1972246
1,.000032513981,.067075469,4,.00013006861,.15574588,10,.00032522439,.23204884,10,.00032522439,.23204884,.00029264487,.00022764227,30756,64,85-89,,70-74,65-69,75-79,65-69,70-74,60-64,26.351351,39,16.216217,24,.45099998,.2358,.31769437,148,17,FL,0,None,0,0,1,0,0,0,Primary,0,0,0,0,0,10,,9,10,9,.89999998,102400,0,120132003440,1,1,1,1,1,12.4,21.424919,21.83,.2,.075498573,82,12,5,,.87,,5,5,.72000003,.67000002,5,5,.76999998,.67000002,75-79,65-69,,,77,67,,,,,,,None,FL,0,9,2.8332133,4.9972124,2.1972246
0,0,0,0,0,0,1,.00099601597,.10028537,0,0,0,0,.00099601597,1005,1,75-79,,80-84,60-64,70-74,70-74,70-74,75-79,20.81448,46,11.764706,26,.45099998,.2358,.31769437,221,16,FL,0,None,0,0,1,0,0,0,Primary,0,0,0,0,4,42,,15,16,12,.75,102400,0,120132003619,1,1,1,1,1,12.4,21.424919,21.83,.2,.075498573,82,12,5,,.76999998,,5,5,.81999999,.62,5,5,.72000003,.72000003,70-74,70-74,,,72,72,,,,,,,None,FL,0,15,2.7725887,5.3981628,2.7080503
0,0,0,0,0,0,2,.0016722408,.15502369,2,.0016722408,.15502369,0,.0008354219,1198,13,70-74,,60-69,50-59,60-64,70-74,75-79,75-79,16.541353,22,44.360901,59,.45099998,.2358,.31769437,133,13,FL,0,None,1,0,1,0,0,0,Primary,0,0,0,0,6,15,,14,9,6,.66666669,102400,0,120132003875,1,1,1,1,1,12.4,21.424919,21.83,.2,.075498573,82,12,5,,.72000003,,10,10,.64999998,.55000001,5,5,.62,.72000003,60-64,70-74,,,62,72,,,,,,,None,FL,0,14,2.5649493,4.8903489,2.6390574
0,0,0,2,.00035835872,.12734398,7,.0012553802,.24106038,4,.00071697438,.18656333,.00035823035,.00053753809,5583,22,75,,72,74,71,78,76,77,33.679832,162,2.2869022,11,.45099998,.2358,.31769437,481,5,FL,1,None,0,0,1,0,0,0,Primary,0,8,0,0,20,63,,28,0,0,,102400,0,120132007698,1,1,1,1,1,12.4,21.424919,21.83,.2,.075498573,82,12,1,,.75,,1,1,.72000003,.74000001,1,1,.70999998,.77999997,71,78,71,78,,,,,,,,,None,FL,0,28,1.6094379,6.1758671,3.3322046
0,0,0,0,0,0,4,.00019885658,.1624182,4,.00019885658,.1624182,.000099413461,.00019885658,20118,58,82,,78,83,79,86,81,82,29.039812,248,23.770493,203,.21139999,.090700001,.16045465,854,14,FL,0,None,0,1,1,0,0,0,Primary,0,16,4,0,0,61,,54,50,49,.98000002,1201380,0,120138003735,1,1,1,1,1,29.450001,210.4796,6.46,6.5500002,.075498573,82,12,1,,.81999999,,1,1,.77999997,.82999998,1,1,.79000002,.86000001,79,86,79,86,,,,,,,,,None,FL,0,54,2.6390574,6.7499313,3.9889841
0,0,0,0,0,0,1,.00012683916,.077251621,1,.00012683916,.077251621,.00012682308,.00038056576,7885,16,GE95,,GE95,GE90,GE95,GE80,GE95,GE80,19.791666,57,4.1666665,12,.21139999,.090700001,.16045465,288,15,FL,0,None,0,0,0,0,1,0,High,0,1,0,0,0,,No,7,6,5,.83333331,1201380,0,120138004392,1,1,1,1,1,29.450001,210.4796,6.46,6.5500002,.075498573,82,12,5,,.97000003,,5,10,.97000003,.94999999,5,20,.97000003,.89999998,GE95,GE80,,,97,,,,,90,,,None,FL,0,7,2.7080503,5.6629605,1.9459101
0,0,0,0,0,0,1,.00023601604,.082995631,1,.00023601604,.082995631,.00070788106,.00023601604,4238,20,25-29,,25-29,25-29,LE20,LE10,LE5,10-14,66.225166,100,0,0,.35709998,.1321,.20857723,151,17,FL,0,None,0,0,0,0,0,1,Other,0,1,0,0,2,145,,24,19,19,1,1201440,0,120144003449,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,0,130,4,5,,.27000001,,5,5,.27000001,.27000001,20,10,.1,.050000001,LE20,LE10,,,,,,5,10,,,,None,FL,0,24,2.8332133,5.0172796,3.1780539
0,0,0,3,.00038177654,.15456015,7,.00089115213,.23185009,7,.00089115213,.23185009,.00050897058,.0012729124,7861,17,85-89,,80-84,85-89,80-84,65-69,80-84,70-74,38.356163,84,0,0,.35709998,.1321,.20857723,219,17,FL,0,None,0,1,1,0,0,0,Primary,0,0,0,0,0,,,15,10,10,1,1201440,0,120144003450,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,0,130,4,5,,.87,,5,5,.81999999,.87,5,5,.81999999,.67000002,80-84,65-69,,,82,67,,,,,,,None,FL,0,15,2.8332133,5.3890719,2.7080503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7398,32,79,,70,71,69,75,75,78,34.698277,161,0,0,.35709998,.1321,.20857723,464,14,FL,0,None,0,0,1,0,0,0,Primary,0,8,0,0,2,79,,33,25,23,.92000002,1201440,0,120144003738,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,0,130,4,1,,.79000002,,1,1,.69999999,.70999998,1,1,.69,.75,69,75,69,75,,,,,,,,,None,FL,0,33,2.6390574,6.1398845,3.4965076
0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,30-39,,40-49,50-59,40-49,50-59,40-49,50-59,100,139,80.575539,112,.35709998,.1321,.20857723,139,14,FL,0,None,1,1,1,0,0,0,Primary,0,1,1,0,4,,,12,12,9,.75,1201440,0,120144003739,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,0,130,4,10,,.34999999,,10,10,.44999999,.55000001,10,10,.44999999,.55000001,40-49,50-59,,,,,45,55,,,,,None,FL,0,12,2.6390574,4.934474,2.4849067
0,0,0,13,.00074052974,.27003294,29,.0016531752,.34804282,25,.0014248262,.33339161,.0004553734,.0001707942,17568,40,,,GE50,GE50,LT50,LT50,LE20,LE20,87.012985,134,70.779221,109,.35709998,.1321,.20857723,154,14,FL,0,UCP of Central Florida,1,1,1,0,0,0,Primary,0,0,0,0,14,133,,37,24,13,.54166669,1201440,0,120144003741,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,0,45,2,,,,,50,50,.75,.75,50,50,.25,.25,LT50,LT50,,,,,,,,,25,25,UCP of Central Florida,FL,0,37,2.6390574,5.0369525,3.6109178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2,6-9,,6-9,LE20,11-19,LE20,15-19,LE10,75.862068,264,1.4367816,5,.35709998,.1321,.20857723,348,13,FL,1,Accelerated Learning Solutions,0,0,0,0,1,0,High,0,56,0,0,9,63,No,11,9,9,1,1201440,0,120144003884,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,0,45,2,5,,.07,,5,20,.07,.1,10,20,.15000001,.1,11-19,LE20,,,,,15,,,10,,,Accelerated Learning Solutions,FL,0,11,2.5649493,5.8522024,2.3978953
0,0,0,0,0,0,0,0,0,0,0,0,.0041152262,0,244,1,10-14,,LE5,LE20,LE10,11-19,15-19,LE20,90,423,0,0,.35709998,.1321,.20857723,470,13,FL,0,Accelerated Learning Solutions,0,0,0,0,1,0,High,0,61,0,0,38,88,No,11,9,8,.8888889,1201440,0,120144003885,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.045002263,69,6,5,,.12,,5,20,.02,.1,10,10,.050000001,.15000001,LE10,11-19,,,,,5,15,,,,,Accelerated Learning Solutions,FL,0,11,2.5649493,6.1527328,2.3978953
0,0,0,0,0,0,7,.00022773855,.20123844,4,.00013012362,.15575226,.000097580014,.0015963512,30744,101,,,,LE5,,LE10,,LT50,89.156624,222,0,0,.35709998,.1321,.20857723,249,11,FL,0,None,0,1,0,0,1,0,High,0,10,0,0,8,47,No,5,5,5,1,1201440,0,120144004011,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.045002263,69,6,,,,,,5,,.02,,10,,.050000001,,LE10,,,,,,5,,,,,None,FL,0,5,2.3978953,5.5174527,1.6094379
0,0,0,14,.00080298248,.27728704,30,.0017219607,.35164517,26,.0014920235,.33749047,.00045847899,.00028663152,17449,36,,,,,LT50,LT50,LE20,LE20,100,93,90.322578,84,.35709998,.1321,.20857723,93,12,FL,0,UCP of Central Florida,1,0,1,0,0,0,Primary,0,0,0,0,11,67,,10,9,6,.66666669,1201440,0,120144004114,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.045002263,69,6,,,,,,,,,50,50,.25,.25,LT50,LT50,,,,,,,,,25,25,UCP of Central Florida,FL,0,10,2.4849067,4.5325994,2.3025851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,1,69,,62,56,68,67,73,74,42.722118,226,0,0,.35709998,.1321,.20857723,529,12,FL,0,None,0,0,1,0,0,0,Primary,0,7,0,0,14,55,,34,35,33,.94285715,1201440,0,120144004115,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.045002263,69,6,1,,.69,,1,1,.62,.56,1,1,.68000001,.67000002,68,67,68,67,,,,,,,,,None,FL,0,34,2.4849067,6.2709885,3.5263605
0,0,0,0,0,0,0,0,0,0,0,0,0,.00021105952,9477,26,75-79,,75-79,75-79,65-69,55-59,70-74,65-69,26.785715,45,0,0,.35709998,.1321,.20857723,168,10,FL,0,None,0,0,0,0,1,0,High,0,3,0,4,2,32,No,14,12,11,.91666669,1201440,0,120144005634,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.045002263,69,6,5,,.76999998,,5,5,.76999998,.76999998,5,5,.67000002,.56999999,65-69,55-59,,,67,57,,,,,,,None,FL,0,14,2.3025851,5.1239638,2.6390574
0,0,0,0,0,0,0,0,0,0,0,0,.0040650405,0,247,1,10-14,,10-14,6-9,LE10,LE10,LE5,6-9,77.800003,389,1,5,.35709998,.1321,.20857723,500,7,FL,0,Accelerated Learning Solutions,0,0,0,0,1,0,High,0,75,0,0,25,121,No,12,9,9,1,1201440,0,120144007455,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,0,51,3,5,,.12,,5,5,.12,.07,10,10,.050000001,.050000001,LE10,LE10,,,,,5,5,,,,,Accelerated Learning Solutions,FL,0,12,1.9459101,6.2146082,2.4849067
3,.000043040989,.12430937,18,.00025830153,.2640337,33,.00047365474,.31622186,24,.0003444317,.28864521,.00025823482,.00027265161,69704,229,83,,78,79,82,84,81,84,72.791519,412,36.042404,204,.35709998,.1321,.20857723,566,7,FL,0,None,1,1,0,0,0,1,Other,0,0,0,0,14,35,Yes,36,40,31,.77499998,1201440,11,120144007458,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,0,51,3,1,,.82999998,,1,1,.77999997,.79000002,1,1,.81999999,.83999997,82,84,82,84,,,,,,,,,None,FL,.048034936,36,1.9459101,6.338594,3.583519
0,0,0,14,.00074910372,.27532893,30,.0016063397,.34916005,26,.001391863,.33510593,.00042773888,.00026740829,18703,41,50-54,,45-49,50-54,35-39,40-44,65-69,50-54,60.740742,164,50,135,.35709998,.1321,.20857723,270,7,FL,1,UCP of Central Florida,1,0,1,0,0,0,Primary,0,10,2,0,13,177,,30,24,17,.70833331,1201440,0,120144007459,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,0,51,3,5,,.51999998,,5,5,.47,.51999998,5,5,.37,.41999999,35-39,40-44,,,37,42,,,,,,,UCP of Central Florida,FL,0,30,1.9459101,5.5984221,3.4011974
0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,3,15-19,,6-9,LE5,6-9,6-9,LE5,6-9,94.520546,207,49.77169,109,.35709998,.1321,.20857723,219,5,FL,0,None,1,0,0,1,0,0,Middle,0,25,0,0,11,52,No,16,12,9,.75,1201440,0,120144007785,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,5,,.17,,5,5,.07,.02,5,5,.07,.07,6-9,6-9,,,7,7,,,,,,,None,FL,0,16,1.6094379,5.3890719,2.7725887
0,0,0,0,0,0,3,.00056603772,.16165827,2,.0003772873,.12810832,.00075429003,.00018857251,5303,14,60-64,,50-54,30-34,50-54,30-34,45-49,35-39,72.614105,175,62.655602,151,.35709998,.1321,.20857723,241,5,FL,0,None,1,1,0,0,0,1,Other,0,2,0,2,17,,Yes,12,11,11,1,1201440,0,120144007869,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,5,,.62,,5,5,.51999998,.31999999,5,5,.51999998,.31999999,50-54,30-34,,,52,32,,,,,,,None,FL,0,12,1.6094379,5.484797,2.4849067
0,0,0,0,0,0,5,.00055654498,.19682743,5,.00055654498,.19682743,.00011124708,.00011125945,8989,43,55-59,,60-64,55-59,55-59,55-59,55-59,55-59,76.495728,179,23.931623,56,.35709998,.1321,.20857723,234,5,FL,0,Academica,1,1,1,0,0,0,Primary,0,21,1,2,64,31,,17,14,13,.9285714,1201440,0,120144007931,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,5,,.56999999,,5,5,.62,.56999999,5,5,.56999999,.56999999,55-59,55-59,,,57,57,,,,,,,Academica,FL,0,17,1.6094379,5.4553213,2.8332133
0,0,0,0,0,0,0,0,0,0,0,0,0,.0001977457,5057,21,20-29,,20-29,20-29,20-24,35-39,11-19,20-29,91.735535,111,89.256195,108,.35709998,.1321,.20857723,121,4,FL,0,Aspire Public Schools,1,0,1,0,0,0,Primary,0,10,3,0,6,41,,13,8,7,.875,1201440,0,120144007942,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,10,,.25,,10,10,.25,.25,5,5,.22,.37,20-24,35-39,,,22,37,,,,,,,Aspire Public Schools,FL,0,13,1.3862944,4.7957907,2.5649493
0,0,0,13,.00070879451,.26882812,29,.0015822785,.34648871,25,.0013637355,.33190328,.00043587229,.00027249442,18354,40,GE50,,40-59,40-59,,,21-39,21-39,64.615387,42,47.692307,31,.35709998,.1321,.20857723,65,4,FL,0,UCP of Central Florida,1,0,0,0,0,1,Other,0,0,0,0,2,57,No,2,2,2,1,1201440,0,120144007944,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,50,,.75,,20,20,.5,.5,,,,,,,,,,,,,,,,,UCP of Central Florida,FL,0,2,1.3862944,4.1743875,.69314718
0,0,0,0,0,0,0,0,0,0,0,0,.0028050491,0,4278,23,40-49,,50-54,55-59,LT50,LT50,25-29,30-34,45.132744,51,0,0,.35709998,.1321,.20857723,113,4,FL,0,None,0,0,0,0,0,1,Other,0,2,0,0,4,108,No,15,15,12,.80000001,1201440,1,120144007952,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,10,,.44999999,,5,5,.51999998,.56999999,50,50,.25,.25,LT50,LT50,,,,,,,,,25,25,None,FL,.043478262,15,1.3862944,4.7273879,2.7080503
2,.000049455983,.10356866,6,.00014838263,.18344705,34,.00084141752,.33519569,21,.00051953195,.29141244,.00027200792,.00027207518,40440,102,70-79,,65-69,40-44,60-64,50-54,65-69,45-49,47.200001,118,0,0,.35709998,.1321,.20857723,250,4,FL,0,None,0,0,1,0,0,0,Primary,0,2,0,0,21,21,,13,15,13,.86666667,1201440,0,120144007955,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,10,,.75,,5,5,.67000002,.41999999,5,5,.62,.51999998,60-64,50-54,,,62,52,,,,,,,None,FL,0,13,1.3862944,5.521461,2.5649493
0,0,0,0,0,0,4,.00027172067,.16770166,4,.00027172067,.16770166,.00033955858,.00020377665,14725,90,46,,45,39,36,32,41,33,89.478676,944,.2843602,3,.35709998,.1321,.20857723,1055,3,FL,0,Charter Schools USA,1,0,1,0,0,0,Primary,0,153,15,0,243,148,,80,56,46,.8214286,1201440,0,120144008091,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,1,,.46000001,,1,1,.44999999,.38999999,1,1,.36000001,.31999999,36,32,36,32,,,,,,,,,Charter Schools USA,FL,0,80,1.0986123,6.9612961,4.3820267
4,.00016548757,.15946224,10,.00041382163,.23758802,30,.0012423904,.34027112,29,.0012009277,.33702061,.0005377456,.00049652433,24175,55,GE50,,50-59,60-69,30-34,35-39,40-44,25-29,67.219917,162,36.929462,89,.35709998,.1321,.20857723,241,3,FL,0,None,1,0,1,0,0,0,Primary,0,2,0,0,21,,,10,14,13,.9285714,1201440,0,120144008109,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,50,,.75,,10,10,.55000001,.64999998,5,5,.31999999,.37,30-34,35-39,,,32,37,,,,,,,None,FL,0,10,1.0986123,5.484797,2.3025851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2,10-14,,LE5,LE20,LE5,LE20,10-14,11-19,90.287773,502,0,0,.35709998,.1321,.20857723,556,3,FL,0,None,0,0,0,0,1,0,High,0,114,0,0,51,80,No,14,9,9,1,1201440,0,120144008152,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,5,,.12,,5,20,.02,.1,5,20,.02,.1,LE5,LE20,,,2,,,,,10,,,None,FL,0,14,1.0986123,6.3207684,2.6390574
1,.0000698324,.072433621,6,.00041914076,.2033543,19,.0013283927,.31309175,14,.00097847357,.28301501,.00076810276,.00062866724,14321,46,85-89,,78,78,79,82,81,83,69.591835,341,39.183674,192,.35709998,.1321,.20857723,490,3,FL,0,None,0,1,1,0,0,0,Primary,0,0,0,0,38,,,32,32,25,.78125,1201440,0,120144008215,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,5,,.87,,1,1,.77999997,.77999997,1,1,.79000002,.81999999,79,82,79,82,,,,,,,,,None,FL,0,32,1.0986123,6.1944056,3.4657359
0,0,0,2,.00015312764,.11591934,5,.00038290702,.18906088,5,.00038290702,.18906088,.00022965627,.00022970904,13063,83,61,,51,44,51,45,54,51,83.899124,865,.29097962,3,.35709998,.1321,.20857723,1031,2,FL,0,Charter Schools USA,1,0,1,0,0,0,Primary,0,20,1,0,323,67,,89,63,53,.84126985,1201440,0,120144008225,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,1,,.61000001,,1,1,.50999999,.44,1,1,.50999999,.44999999,51,45,51,45,,,,,,,,,Charter Schools USA,FL,0,89,.69314718,6.9382844,4.4886365
0,0,0,0,0,0,1,.00082576385,.09763734,1,.00082576385,.09763734,0,.00082576385,1212,3,,,,,20-24,15-19,30-34,35-39,99.069771,213,82.325584,177,.35709998,.1321,.20857723,215,1,FL,0,None,,1,1,0,0,0,Primary,0,52,6,0,16,18,,,19,14,.7368421,1201440,0,120144008333,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,,,,,,,,,5,5,.22,.17,20-24,15-19,,,22,17,,,,,,,None,FL,0,19,0,5.3706379,2.9444389
0,0,0,2,.00020733984,.11974891,7,.00072606577,.22667226,5,.00051851082,.19530869,.00020729685,0,9648,45,,,65-69,45-49,58,46,61,41,65.420563,280,33.644859,144,.35709998,.1321,.20857723,428,1,FL,0,"Charter School Associates, Inc.",0,0,1,0,0,0,Primary,0,13,0,0,27,40,,24,25,24,.95999998,1201440,2,120144008418,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,,,,,5,5,.67000002,.44,1,1,.57999998,.46000001,58,46,58,46,,,,,,,,,"Charter School Associates, Inc.",FL,.044444446,24,0,6.059123,3.1780539
0,0,0,14,.00074910372,.27532893,30,.0016063397,.34916005,26,.001391863,.33510593,.00042773888,.00026740829,18703,41,,,,,PS,LT50,21-39,LE20,59.880241,100,52.694611,88,.35709998,.1321,.20857723,167,1,FL,0,UCP of Central Florida,,0,1,0,0,0,Primary,0,0,0,0,11,136,,,12,11,.91666669,1201440,0,120144008474,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,,,,,,,,,,50,,.25,PS,LT50,,,,,,,,,,25,UCP of Central Florida,FL,0,12,0,5.1179938,2.4849067
0,0,0,0,0,0,3,.00020032052,.14419231,3,.00020032052,.14419231,.000066760134,.00013353809,14979,94,,,,,34,31,43,38,89.639114,770,61.93248,532,.35709998,.1321,.20857723,859,1,FL,0,Charter Schools USA,,1,1,0,0,0,Primary,0,75,9,0,308,139,,,37,36,.97297299,1201440,0,120144008503,1,1,1,1,1,31.93,1390.3199,8.0699997,20.16,.053253718,270,39,,,,,,,,,1,1,.34,.31,34,31,34,31,,,,,,,,,Charter Schools USA,FL,0,37,0,6.7557688,3.6109178
0,0,0,1,.00010733068,.075840026,2,.00021468442,.12020501,2,.00021468442,.12020501,.0026832672,0,9318,46,68,,75,44,72,51,73,58,88.139534,379,68.604652,295,.2474,.16280001,.22388424,430,17,FL,0,None,1,0,0,0,1,0,High,0,35,0,0,15,21,No,21,0,0,,1201470,0,120147003467,1,1,1,1,1,18.68,235.008,8.3199997,19.17,.053253718,270,39,1,,.68000001,,1,1,.75,.44,1,1,.72000003,.50999999,72,51,72,51,,,,,,,,,None,FL,0,21,2.8332133,6.0637851,3.0445225
0,0,0,0,0,0,7,.00042393411,.21411401,3,.00018164204,.14273912,.00012107271,.00018164204,16519,91,54,,50,40,39,29,46,42,91.289597,807,57.805431,511,.2474,.16280001,.22388424,884,14,FL,0,None,1,0,1,0,0,0,Primary,0,116,1,2,240,57,,62,0,0,,1201470,0,120147003750,1,1,1,1,1,18.68,235.008,8.3199997,19.17,.053253718,270,39,1,,.54000002,,1,1,.5,.40000001,1,1,.38999999,.28999999,39,29,39,29,,,,,,,,,None,FL,0,62,2.6390574,6.7844572,4.1271343
0,0,0,14,.00074910372,.27532893,30,.0016063397,.34916005,26,.001391863,.33510593,.00042773888,.00026740829,18703,41,,,,,,,,,84.042557,79,46.80851,44,.2474,.16280001,.22388424,94,14,FL,1,UCP of Central Florida,1,1,1,0,0,0,Primary,0,0,0,0,27,79,,19,0,0,,1201470,0,120147003752,1,1,1,1,1,18.68,235.008,8.3199997,19.17,.053253718,270,39,,,,,,,,,,,,,,,,,,,,,,,,,UCP of Central Florida,FL,0,19,2.6390574,4.5432949,2.9444389
